location_project,NearestSite,project,location,Lat,Long,NR,NSR,LUF,AHM,PET,FFP,MAP,MAT,MCMT,MWMT,TrueLat
709-NE_ABMI Ecosystem Health 2019,709,ABMI Ecosystem Health 2019,709-NE,55.956558,-118.151054,Parkland,Peace River Parkland,Upper Peace,25.9,531,109,433,1.2,-16.8,15.9,55.956558
709-NW_ABMI Ecosystem Health 2019,709,ABMI Ecosystem Health 2019,709-NW,55.956558,-118.151054,Parkland,Peace River Parkland,Upper Peace,25.9,531,109,433,1.2,-16.8,15.9,55.956558
709-SE_ABMI Ecosystem Health 2019,709,ABMI Ecosystem Health 2019,709-SE,55.956558,-118.151054,Parkland,Peace River Parkland,Upper Peace,25.9,531,109,433,1.2,-16.8,15.9,55.956558
709-SW_ABMI Ecosystem Health 2019,709,ABMI Ecosystem Health 2019,709-SW,55.956558,-118.151054,Parkland,Peace River Parkland,Upper Peace,25.9,531,109,433,1.2,-16.8,15.9,55.956558
710-NE_ABMI Ecosystem Health 2018,710,ABMI Ecosystem Health 2018,710-NE,55.934803,-117.796768,Boreal,Dry Mixedwood,Upper Peace,27.8,538,109,403,1.2,-17.1,16,55.934803
710-SW_ABMI Ecosystem Health 2018,710,ABMI Ecosystem Health 2018,710-SW,55.934803,-117.796768,Boreal,Dry Mixedwood,Upper Peace,27.8,538,109,403,1.2,-17.1,16,55.934803
711-NE_ABMI Ecosystem Health 2018,711,ABMI Ecosystem Health 2018,711-NE,55.872985,-117.451088,Boreal,Dry Mixedwood,Upper Peace,25.9,549,104,428,1.1,-17.4,16,55.872985
711-SW_ABMI Ecosystem Health 2018,711,ABMI Ecosystem Health 2018,711-SW,55.872985,-117.451088,Boreal,Dry Mixedwood,Upper Peace,25.9,549,104,428,1.1,-17.4,16,55.872985
712-NE_ABMI Ecosystem Health 2018,712,ABMI Ecosystem Health 2018,712-NE,55.855705,-117.15543,Boreal,Dry Mixedwood,Upper Peace,24.3,550,102,453,1,-17.6,15.8,55.855705
712-SW_ABMI Ecosystem Health 2018,712,ABMI Ecosystem Health 2018,712-SW,55.855705,-117.15543,Boreal,Dry Mixedwood,Upper Peace,24.3,550,102,453,1,-17.6,15.8,55.855705
716-NE_ABMI Ecosystem Health 2019,716,ABMI Ecosystem Health 2019,716-NE,55.790264,-115.87677,Boreal,Central Mixedwood,Upper Athabasca,20.9,517,103,521,0.9,-16.8,15.3,55.790264
716-NW_ABMI Ecosystem Health 2019,716,ABMI Ecosystem Health 2019,716-NW,55.790264,-115.87677,Boreal,Central Mixedwood,Upper Athabasca,20.9,517,103,521,0.9,-16.8,15.3,55.790264
716-SE_ABMI Ecosystem Health 2019,716,ABMI Ecosystem Health 2019,716-SE,55.790264,-115.87677,Boreal,Central Mixedwood,Upper Athabasca,20.9,517,103,521,0.9,-16.8,15.3,55.790264
716-SW_ABMI Ecosystem Health 2019,716,ABMI Ecosystem Health 2019,716-SW,55.790264,-115.87677,Boreal,Central Mixedwood,Upper Athabasca,20.9,517,103,521,0.9,-16.8,15.3,55.790264
717-NE_ABMI Ecosystem Health 2019,717,ABMI Ecosystem Health 2019,717-NE,55.742378,-115.578911,Boreal,Central Mixedwood,Upper Athabasca,20.8,510,104,528,1,-16.5,15.3,55.742378
717-NW_ABMI Ecosystem Health 2019,717,ABMI Ecosystem Health 2019,717-NW,55.742378,-115.578911,Boreal,Central Mixedwood,Upper Athabasca,20.8,510,104,528,1,-16.5,15.3,55.742378
717-SE_ABMI Ecosystem Health 2019,717,ABMI Ecosystem Health 2019,717-SE,55.742378,-115.57891,Boreal,Central Mixedwood,Upper Athabasca,20.8,510,104,528,1,-16.5,15.3,55.742378
717-SW_ABMI Ecosystem Health 2019,717,ABMI Ecosystem Health 2019,717-SW,55.742378,-115.57891,Boreal,Central Mixedwood,Upper Athabasca,20.8,510,104,528,1,-16.5,15.3,55.742378
718-NE_ABMI Ecosystem Health 2019,718,ABMI Ecosystem Health 2019,718-NE,55.723232,-115.245811,Boreal,Central Mixedwood,Upper Athabasca,20.6,503,105,528,0.9,-16.5,15.2,55.723232
718-NW_ABMI Ecosystem Health 2019,718,ABMI Ecosystem Health 2019,718-NW,55.723232,-115.245811,Boreal,Central Mixedwood,Upper Athabasca,20.6,503,105,528,0.9,-16.5,15.2,55.723232
718-SE_ABMI Ecosystem Health 2019,718,ABMI Ecosystem Health 2019,718-SE,55.723232,-115.24581,Boreal,Central Mixedwood,Upper Athabasca,20.6,503,105,528,0.9,-16.5,15.2,55.723232
718-SW_ABMI Ecosystem Health 2019,718,ABMI Ecosystem Health 2019,718-SW,55.723232,-115.245811,Boreal,Central Mixedwood,Upper Athabasca,20.6,503,105,528,0.9,-16.5,15.2,55.723232
722-NE_ABMI Ecosystem Health 2017,722,ABMI Ecosystem Health 2017,722-NE,55.618637,-114.071823,Foothills,Lower Foothills,Upper Athabasca,17.8,480,92,555,-0.1,-18.1,14.2,55.618637
722-NW_ABMI Ecosystem Health 2017,722,ABMI Ecosystem Health 2017,722-NW,55.618637,-114.071823,Foothills,Lower Foothills,Upper Athabasca,17.8,480,92,555,-0.1,-18.1,14.2,55.618637
722-SE_ABMI Ecosystem Health 2017,722,ABMI Ecosystem Health 2017,722-SE,55.618637,-114.071823,Foothills,Lower Foothills,Upper Athabasca,17.8,480,92,555,-0.1,-18.1,14.2,55.618637
722-SW_ABMI Ecosystem Health 2017,722,ABMI Ecosystem Health 2017,722-SW,55.618637,-114.071823,Foothills,Lower Foothills,Upper Athabasca,17.8,480,92,555,-0.1,-18.1,14.2,55.618637
723-NE_ABMI Ecosystem Health 2017,723,ABMI Ecosystem Health 2017,723-NE,55.585331,-113.688354,Foothills,Lower Foothills,Upper Athabasca,17,473,82,522,-1.1,-20.3,13.8,55.585331
723-NW_ABMI Ecosystem Health 2017,723,ABMI Ecosystem Health 2017,723-NW,55.58533,-113.688354,Foothills,Lower Foothills,Upper Athabasca,17,473,82,522,-1.1,-20.3,13.8,55.58533
723-SE_ABMI Ecosystem Health 2017,723,ABMI Ecosystem Health 2017,723-SE,55.58533,-113.688354,Foothills,Lower Foothills,Upper Athabasca,17,473,82,522,-1.1,-20.3,13.8,55.58533
723-SW_ABMI Ecosystem Health 2017,723,ABMI Ecosystem Health 2017,723-SW,55.58533,-113.688354,Foothills,Lower Foothills,Upper Athabasca,17,473,82,522,-1.1,-20.3,13.8,55.58533
724-NE_ABMI Ecosystem Health 2017,724,ABMI Ecosystem Health 2017,724-NE,55.564033,-113.352173,Boreal,Central Mixedwood,Lower Peace,19.4,516,87,496,-0.4,-20.1,15.1,55.564033
724-NW_ABMI Ecosystem Health 2017,724,ABMI Ecosystem Health 2017,724-NW,55.564033,-113.352173,Boreal,Central Mixedwood,Lower Peace,19.4,516,87,496,-0.4,-20.1,15.1,55.564033
724-SE_ABMI Ecosystem Health 2017,724,ABMI Ecosystem Health 2017,724-SE,55.564034,-113.352173,Boreal,Central Mixedwood,Lower Peace,19.4,516,87,496,-0.4,-20.1,15.1,55.564034
724-SW_ABMI Ecosystem Health 2017,724,ABMI Ecosystem Health 2017,724-SW,55.564034,-113.352173,Boreal,Central Mixedwood,Lower Peace,19.4,516,87,496,-0.4,-20.1,15.1,55.564034
725-NE_ABMI Ecosystem Health 2018,725,ABMI Ecosystem Health 2018,725-NE,55.517902,-113.069962,Boreal,Central Mixedwood,Lower Peace,21.2,526,90,477,0.1,-19,15.5,55.517902
726-NE_ABMI Ecosystem Health 2018,726,ABMI Ecosystem Health 2018,726-NE,55.485153,-112.846214,Boreal,Central Mixedwood,Lower Peace,22.2,531,92,468,0.4,-18.4,15.6,55.485153
727-NE_ABMI Ecosystem Health 2018,727,ABMI Ecosystem Health 2018,727-NE,55.443119,-112.50106,Boreal,Central Mixedwood,Upper Athabasca,22.1,534,92,471,0.4,-18.2,15.7,55.443119
727-SW_ABMI Ecosystem Health 2018,727,ABMI Ecosystem Health 2018,727-SW,55.443119,-112.50106,Boreal,Central Mixedwood,Upper Athabasca,22.1,534,92,471,0.4,-18.2,15.7,55.443119
728-NE_ABMI Ecosystem Health 2016,728,ABMI Ecosystem Health 2016,728-NE,55.374164,-112.146545,Boreal,Lower Boreal Highlands,Lower Athabasca,21,524,89,481,0.1,-18.2,15.3,55.374164
728-NW_ABMI Ecosystem Health 2016,728,ABMI Ecosystem Health 2016,728-NW,55.374164,-112.146545,Boreal,Lower Boreal Highlands,Lower Athabasca,21,524,89,481,0.1,-18.2,15.3,55.374164
728-SE_ABMI Ecosystem Health 2016,728,ABMI Ecosystem Health 2016,728-SE,55.374164,-112.146545,Boreal,Lower Boreal Highlands,Lower Athabasca,21,524,89,481,0.1,-18.2,15.3,55.374164
728-SW_ABMI Ecosystem Health 2016,728,ABMI Ecosystem Health 2016,728-SW,55.374164,-112.146545,Boreal,Lower Boreal Highlands,Lower Athabasca,21,524,89,481,0.1,-18.2,15.3,55.374164
729-NE_ABMI Ecosystem Health 2016,729,ABMI Ecosystem Health 2016,729-NE,55.386623,-111.827736,Boreal,Lower Boreal Highlands,Lower Athabasca,21.2,530,91,476,0.1,-18.5,15.5,55.386623
729-NW_ABMI Ecosystem Health 2016,729,ABMI Ecosystem Health 2016,729-NW,55.386623,-111.827736,Boreal,Lower Boreal Highlands,Lower Athabasca,21.2,530,91,476,0.1,-18.5,15.5,55.386623
729-SE_ABMI Ecosystem Health 2016,729,ABMI Ecosystem Health 2016,729-SE,55.386623,-111.827736,Boreal,Lower Boreal Highlands,Lower Athabasca,21.2,530,91,476,0.1,-18.5,15.5,55.386623
729-SW_ABMI Ecosystem Health 2016,729,ABMI Ecosystem Health 2016,729-SW,55.386623,-111.827736,Boreal,Lower Boreal Highlands,Lower Athabasca,21.2,530,91,476,0.1,-18.5,15.5,55.386623
730-NE_ABMI Ecosystem Health 2016,730,ABMI Ecosystem Health 2016,730-NE,55.308971,-111.49716,Boreal,Central Mixedwood,Lower Athabasca,21.5,530,94,474,0.2,-18.6,15.6,55.308971
730-NW_ABMI Ecosystem Health 2016,730,ABMI Ecosystem Health 2016,730-NW,55.308971,-111.49716,Boreal,Central Mixedwood,Lower Athabasca,21.5,530,94,474,0.2,-18.6,15.6,55.308971
730-SE_ABMI Ecosystem Health 2016,730,ABMI Ecosystem Health 2016,730-SE,55.308971,-111.497162,Boreal,Central Mixedwood,Lower Athabasca,21.5,530,94,474,0.2,-18.6,15.6,55.308971
730-SW_ABMI Ecosystem Health 2016,730,ABMI Ecosystem Health 2016,730-SW,55.308971,-111.497162,Boreal,Central Mixedwood,Lower Athabasca,21.5,530,94,474,0.2,-18.6,15.6,55.308971
738-NE_ABMI Ecosystem Health 2019,738,ABMI Ecosystem Health 2019,738-NE,55.766529,-118.838089,Boreal,Dry Mixedwood,Upper Peace,25,527,109,452,1.3,-15.9,15.6,55.766529
738-NW_ABMI Ecosystem Health 2019,738,ABMI Ecosystem Health 2019,738-NW,55.766529,-118.83809,Boreal,Dry Mixedwood,Upper Peace,25,527,109,452,1.3,-15.9,15.6,55.766529
738-SE_ABMI Ecosystem Health 2019,738,ABMI Ecosystem Health 2019,738-SE,55.766529,-118.838089,Boreal,Dry Mixedwood,Upper Peace,25,527,109,452,1.3,-15.9,15.6,55.766529
738-SW_ABMI Ecosystem Health 2019,738,ABMI Ecosystem Health 2019,738-SW,55.766529,-118.838089,Boreal,Dry Mixedwood,Upper Peace,25,527,109,452,1.3,-15.9,15.6,55.766529
739-NE_ABMI Ecosystem Health 2019,739,ABMI Ecosystem Health 2019,739-NE,55.771041,-118.438873,Boreal,Dry Mixedwood,Upper Peace,25.1,535,110,455,1.4,-16.1,15.9,55.771041
739-NW_ABMI Ecosystem Health 2019,739,ABMI Ecosystem Health 2019,739-NW,55.771041,-118.43887,Boreal,Dry Mixedwood,Upper Peace,25.1,535,110,455,1.4,-16.1,15.9,55.771041
739-SE_ABMI Ecosystem Health 2019,739,ABMI Ecosystem Health 2019,739-SE,55.771041,-118.438873,Boreal,Dry Mixedwood,Upper Peace,25.1,535,110,455,1.4,-16.1,15.9,55.771041
739-SW_ABMI Ecosystem Health 2019,739,ABMI Ecosystem Health 2019,739-SW,55.771041,-118.43887,Boreal,Dry Mixedwood,Upper Peace,25.1,535,110,455,1.4,-16.1,15.9,55.771041
740-NE_ABMI Ecosystem Health 2019,740,ABMI Ecosystem Health 2019,740-NE,55.744255,-118.237701,Boreal,Dry Mixedwood,Upper Peace,25.3,535,110,450,1.4,-16.2,15.9,55.744255
740-NW_ABMI Ecosystem Health 2019,740,ABMI Ecosystem Health 2019,740-NW,55.744255,-118.237701,Boreal,Dry Mixedwood,Upper Peace,25.3,535,110,450,1.4,-16.2,15.9,55.744255
740-SE_ABMI Ecosystem Health 2019,740,ABMI Ecosystem Health 2019,740-SE,55.744255,-118.237701,Boreal,Dry Mixedwood,Upper Peace,25.3,535,110,450,1.4,-16.2,15.9,55.744255
740-SW_ABMI Ecosystem Health 2019,740,ABMI Ecosystem Health 2019,740-SW,55.744255,-118.237701,Boreal,Dry Mixedwood,Upper Peace,25.3,535,110,450,1.4,-16.2,15.9,55.744255
741-NE_ABMI Ecosystem Health 2018,741,ABMI Ecosystem Health 2018,741-NE,55.713165,-117.789948,Boreal,Dry Mixedwood,Upper Peace,25.3,546,107,446,1.3,-16.9,16,55.713165
741-SW_ABMI Ecosystem Health 2018,741,ABMI Ecosystem Health 2018,741-SW,55.713165,-117.789948,Boreal,Dry Mixedwood,Upper Peace,25.3,546,107,446,1.3,-16.9,16,55.713165
742-NE_ABMI Ecosystem Health 2018,742,ABMI Ecosystem Health 2018,742-NE,55.719905,-117.479637,Boreal,Dry Mixedwood,Upper Peace,25.7,552,106,440,1.3,-17.2,16,55.719905
742-SW_ABMI Ecosystem Health 2018,742,ABMI Ecosystem Health 2018,742-SW,55.719905,-117.479637,Boreal,Dry Mixedwood,Upper Peace,25.7,552,106,440,1.3,-17.2,16,55.719905
743-NE_ABMI Ecosystem Health 2018,743,ABMI Ecosystem Health 2018,743-NE,55.695053,-117.225212,Boreal,Dry Mixedwood,Upper Peace,24.9,552,105,450,1.2,-17.2,16,55.695053
743-SW_ABMI Ecosystem Health 2018,743,ABMI Ecosystem Health 2018,743-SW,55.695053,-117.225212,Boreal,Dry Mixedwood,Upper Peace,24.9,552,105,450,1.2,-17.2,16,55.695053
747-NE_ABMI Ecosystem Health 2019,747,ABMI Ecosystem Health 2019,747-NE,55.593349,-115.911362,Boreal,Central Mixedwood,Upper Athabasca,21.4,520,106,529,1.3,-16,15.4,55.593349
747-NW_ABMI Ecosystem Health 2019,747,ABMI Ecosystem Health 2019,747-NW,55.593349,-115.911362,Boreal,Central Mixedwood,Upper Athabasca,21.4,520,106,529,1.3,-16,15.4,55.593349
747-SE_ABMI Ecosystem Health 2019,747,ABMI Ecosystem Health 2019,747-SE,55.593349,-115.911362,Boreal,Central Mixedwood,Upper Athabasca,21.4,520,106,529,1.3,-16,15.4,55.593349
747-SW_ABMI Ecosystem Health 2019,747,ABMI Ecosystem Health 2019,747-SW,55.593349,-115.91136,Boreal,Central Mixedwood,Upper Athabasca,21.4,520,106,529,1.3,-16,15.4,55.593349
748-NE_ABMI Ecosystem Health 2019,748,ABMI Ecosystem Health 2019,748-NE,55.585384,-115.587837,Boreal,Central Mixedwood,Upper Athabasca,20.7,511,106,541,1.2,-15.7,15.3,55.585384
748-NW_ABMI Ecosystem Health 2019,748,ABMI Ecosystem Health 2019,748-NW,55.585384,-115.587837,Boreal,Central Mixedwood,Upper Athabasca,20.7,511,106,541,1.2,-15.7,15.3,55.585384
748-SE_ABMI Ecosystem Health 2019,748,ABMI Ecosystem Health 2019,748-SE,55.585384,-115.58784,Boreal,Central Mixedwood,Upper Athabasca,20.7,511,106,541,1.2,-15.7,15.3,55.585384
748-SW_ABMI Ecosystem Health 2019,748,ABMI Ecosystem Health 2019,748-SW,55.585384,-115.58784,Boreal,Central Mixedwood,Upper Athabasca,20.7,511,106,541,1.2,-15.7,15.3,55.585384
753-NE_ABMI Ecosystem Health 2017,753,ABMI Ecosystem Health 2017,753-NE,55.416236,-114.079887,Boreal,Central Mixedwood,Upper Athabasca,19.7,517,98,532,0.5,-18.3,15.3,55.416236
753-NW_ABMI Ecosystem Health 2017,753,ABMI Ecosystem Health 2017,753-NW,55.416236,-114.079887,Boreal,Central Mixedwood,Upper Athabasca,19.7,517,98,532,0.5,-18.3,15.3,55.416236
753-SE_ABMI Ecosystem Health 2017,753,ABMI Ecosystem Health 2017,753-SE,55.416236,-114.079887,Boreal,Central Mixedwood,Upper Athabasca,19.7,517,98,532,0.5,-18.3,15.3,55.416236
753-SW_ABMI Ecosystem Health 2017,753,ABMI Ecosystem Health 2017,753-SW,55.416236,-114.079887,Boreal,Central Mixedwood,Upper Athabasca,19.7,517,98,532,0.5,-18.3,15.3,55.416236
754-NE_ABMI Ecosystem Health 2017,754,ABMI Ecosystem Health 2017,754-NE,55.403594,-113.770721,Boreal,Central Mixedwood,Upper Athabasca,20,523,97,519,0.4,-18.7,15.4,55.403594
754-NW_ABMI Ecosystem Health 2017,754,ABMI Ecosystem Health 2017,754-NW,55.403594,-113.770721,Boreal,Central Mixedwood,Upper Athabasca,20,523,97,519,0.4,-18.7,15.4,55.403594
754-SE_ABMI Ecosystem Health 2017,754,ABMI Ecosystem Health 2017,754-SE,55.403594,-113.770721,Boreal,Central Mixedwood,Upper Athabasca,20,523,97,519,0.4,-18.7,15.4,55.403594
754-SW_ABMI Ecosystem Health 2017,754,ABMI Ecosystem Health 2017,754-SW,55.403594,-113.770721,Boreal,Central Mixedwood,Upper Athabasca,20,523,97,519,0.4,-18.7,15.4,55.403594
755-NE_ABMI Ecosystem Health 2017,755,ABMI Ecosystem Health 2017,755-NE,55.346961,-113.453072,Boreal,Central Mixedwood,Lower Peace,20.7,523,97,502,0.4,-18.4,15.4,55.346961
755-NW_ABMI Ecosystem Health 2017,755,ABMI Ecosystem Health 2017,755-NW,55.346961,-113.453072,Boreal,Central Mixedwood,Lower Peace,20.7,523,97,502,0.4,-18.4,15.4,55.346961
755-SE_ABMI Ecosystem Health 2017,755,ABMI Ecosystem Health 2017,755-SE,55.346961,-113.453072,Boreal,Central Mixedwood,Lower Peace,20.7,523,97,502,0.4,-18.4,15.4,55.346961
755-SW_ABMI Ecosystem Health 2017,755,ABMI Ecosystem Health 2017,755-SW,55.346961,-113.453072,Boreal,Central Mixedwood,Lower Peace,20.7,523,97,502,0.4,-18.4,15.4,55.346961
756-NE_ABMI Ecosystem Health 2018,756,ABMI Ecosystem Health 2018,756-NE,55.344795,-113.137398,Boreal,Central Mixedwood,Lower Peace,21,520,90,485,0.2,-18.3,15.2,55.344795
757-NE_ABMI Ecosystem Health 2018,757,ABMI Ecosystem Health 2018,757-NE,55.323009,-112.864319,Boreal,Central Mixedwood,Lower Peace,21.4,525,93,486,0.4,-18.1,15.4,55.323009
757-SW_ABMI Ecosystem Health 2018,757,ABMI Ecosystem Health 2018,757-SW,55.323009,-112.864319,Boreal,Central Mixedwood,Lower Peace,21.4,525,93,486,0.4,-18.1,15.4,55.323009
758-NE_ABMI Ecosystem Health 2018,758,ABMI Ecosystem Health 2018,758-NE,55.27935,-112.542313,Boreal,Central Mixedwood,Upper Athabasca,23.5,536,97,452,0.6,-18.1,15.9,55.27935
758-SW_ABMI Ecosystem Health 2018,758,ABMI Ecosystem Health 2018,758-SW,55.27935,-112.542313,Boreal,Central Mixedwood,Upper Athabasca,23.5,536,97,452,0.6,-18.1,15.9,55.27935
759-NE_ABMI Ecosystem Health 2016,759,ABMI Ecosystem Health 2016,759-NE,55.248493,-112.25108,Boreal,Central Mixedwood,Lower Athabasca,23.6,531,99,449,0.6,-17.8,15.8,55.248493
759-NE_ABMI Ecosystem Health 2022,759,ABMI Ecosystem Health 2022,759-NE,55.248493,-112.25108,Boreal,Central Mixedwood,Lower Athabasca,23.6,531,99,449,0.6,-17.8,15.8,55.248493
759-NW_ABMI Ecosystem Health 2016,759,ABMI Ecosystem Health 2016,759-NW,55.248493,-112.251076,Boreal,Central Mixedwood,Lower Athabasca,23.6,531,99,449,0.6,-17.8,15.8,55.248493
759-NW_ABMI Ecosystem Health 2022,759,ABMI Ecosystem Health 2022,759-NW,55.248493,-112.251076,Boreal,Central Mixedwood,Lower Athabasca,23.6,531,99,449,0.6,-17.8,15.8,55.248493
759-SE_ABMI Ecosystem Health 2016,759,ABMI Ecosystem Health 2016,759-SE,55.248493,-112.251076,Boreal,Central Mixedwood,Lower Athabasca,23.6,531,99,449,0.6,-17.8,15.8,55.248493
759-SE_ABMI Ecosystem Health 2022,759,ABMI Ecosystem Health 2022,759-SE,55.248493,-112.251076,Boreal,Central Mixedwood,Lower Athabasca,23.6,531,99,449,0.6,-17.8,15.8,55.248493
759-SW_ABMI Ecosystem Health 2016,759,ABMI Ecosystem Health 2016,759-SW,55.248493,-112.25108,Boreal,Central Mixedwood,Lower Athabasca,23.6,531,99,449,0.6,-17.8,15.8,55.248493
759-SW_ABMI Ecosystem Health 2022,759,ABMI Ecosystem Health 2022,759-SW,55.248493,-112.25108,Boreal,Central Mixedwood,Lower Athabasca,23.6,531,99,449,0.6,-17.8,15.8,55.248493
760-NE_ABMI Ecosystem Health 2016,760,ABMI Ecosystem Health 2016,760-NE,55.164566,-111.923866,Boreal,Central Mixedwood,Lower Athabasca,22.3,539,96,470,0.5,-17.7,15.8,55.164566
760-NE_ABMI Ecosystem Health 2022,760,ABMI Ecosystem Health 2022,760-NE,55.164566,-111.923866,Boreal,Central Mixedwood,Lower Athabasca,22.3,539,96,470,0.5,-17.7,15.8,55.164566
760-NW_ABMI Ecosystem Health 2016,760,ABMI Ecosystem Health 2016,760-NW,55.164566,-111.923866,Boreal,Central Mixedwood,Lower Athabasca,22.3,539,96,470,0.5,-17.7,15.8,55.164566
760-NW_ABMI Ecosystem Health 2022,760,ABMI Ecosystem Health 2022,760-NW,55.164566,-111.923866,Boreal,Central Mixedwood,Lower Athabasca,22.3,539,96,470,0.5,-17.7,15.8,55.164566
760-SE_ABMI Ecosystem Health 2016,760,ABMI Ecosystem Health 2016,760-SE,55.164566,-111.923866,Boreal,Central Mixedwood,Lower Athabasca,22.3,539,96,470,0.5,-17.7,15.8,55.164566
760-SE_ABMI Ecosystem Health 2022,760,ABMI Ecosystem Health 2022,760-SE,55.164566,-111.923866,Boreal,Central Mixedwood,Lower Athabasca,22.3,539,96,470,0.5,-17.7,15.8,55.164566
760-SW_ABMI Ecosystem Health 2016,760,ABMI Ecosystem Health 2016,760-SW,55.164566,-111.923866,Boreal,Central Mixedwood,Lower Athabasca,22.3,539,96,470,0.5,-17.7,15.8,55.164566
760-SW_ABMI Ecosystem Health 2022,760,ABMI Ecosystem Health 2022,760-SW,55.164566,-111.923866,Boreal,Central Mixedwood,Lower Athabasca,22.3,539,96,470,0.5,-17.7,15.8,55.164566
761-NE_ABMI Ecosystem Health 2016,761,ABMI Ecosystem Health 2016,761-NE,55.156345,-111.656158,Boreal,Central Mixedwood,Lower Athabasca,22.6,542,97,469,0.6,-18,15.9,55.156345
761-NW_ABMI Ecosystem Health 2016,761,ABMI Ecosystem Health 2016,761-NW,55.156345,-111.656158,Boreal,Central Mixedwood,Lower Athabasca,22.6,542,97,469,0.6,-18,15.9,55.156345
761-SE_ABMI Ecosystem Health 2016,761,ABMI Ecosystem Health 2016,761-SE,55.156345,-111.656158,Boreal,Central Mixedwood,Lower Athabasca,22.6,542,97,469,0.6,-18,15.9,55.156345
761-SW_ABMI Ecosystem Health 2016,761,ABMI Ecosystem Health 2016,761-SW,55.156345,-111.656158,Boreal,Central Mixedwood,Lower Athabasca,22.6,542,97,469,0.6,-18,15.9,55.156345
767-NE_ABMI Ecosystem Health 2018,767,ABMI Ecosystem Health 2018,767-NE,55.676654,-119.735291,Foothills,Lower Foothills,Upper Peace,21.3,505,101,525,1.2,-14.8,14.8,55.676654
767-NW_ABMI Ecosystem Health 2018,767,ABMI Ecosystem Health 2018,767-NW,55.676654,-119.73529,Foothills,Lower Foothills,Upper Peace,21.3,505,101,525,1.2,-14.8,14.8,55.676654
767-SE_ABMI Ecosystem Health 2018,767,ABMI Ecosystem Health 2018,767-SE,55.676654,-119.735291,Foothills,Lower Foothills,Upper Peace,21.3,505,101,525,1.2,-14.8,14.8,55.676654
767-SW_ABMI Ecosystem Health 2018,767,ABMI Ecosystem Health 2018,767-SW,55.676654,-119.735291,Foothills,Lower Foothills,Upper Peace,21.3,505,101,525,1.2,-14.8,14.8,55.676654
768-NE_ABMI Ecosystem Health 2018,768,ABMI Ecosystem Health 2018,768-NE,55.626018,-119.435112,Foothills,Lower Foothills,Upper Peace,21.2,490,106,532,1.3,-14,14.6,55.626018
768-NW_ABMI Ecosystem Health 2018,768,ABMI Ecosystem Health 2018,768-NW,55.626018,-119.43511,Foothills,Lower Foothills,Upper Peace,21.2,490,106,532,1.3,-14,14.6,55.626018
768-SE_ABMI Ecosystem Health 2018,768,ABMI Ecosystem Health 2018,768-SE,55.626018,-119.435112,Foothills,Lower Foothills,Upper Peace,21.2,490,106,532,1.3,-14,14.6,55.626018
768-SW_ABMI Ecosystem Health 2018,768,ABMI Ecosystem Health 2018,768-SW,55.626018,-119.43511,Foothills,Lower Foothills,Upper Peace,21.2,490,106,532,1.3,-14,14.6,55.626018
769-NE_ABMI Ecosystem Health 2018,769,ABMI Ecosystem Health 2018,769-NE,55.626968,-119.093124,Foothills,Lower Foothills,Upper Peace,22.2,505,106,518,1.5,-14.2,14.9,55.626968
769-NW_ABMI Ecosystem Health 2018,769,ABMI Ecosystem Health 2018,769-NW,55.626968,-119.093124,Foothills,Lower Foothills,Upper Peace,22.2,505,106,518,1.5,-14.2,14.9,55.626968
769-SE_ABMI Ecosystem Health 2018,769,ABMI Ecosystem Health 2018,769-SE,55.626968,-119.09312,Foothills,Lower Foothills,Upper Peace,22.2,505,106,518,1.5,-14.2,14.9,55.626968
769-SW_ABMI Ecosystem Health 2018,769,ABMI Ecosystem Health 2018,769-SW,55.626968,-119.093124,Foothills,Lower Foothills,Upper Peace,22.2,505,106,518,1.5,-14.2,14.9,55.626968
782-NE_ABMI Ecosystem Health 2018,782,ABMI Ecosystem Health 2018,782-NE,55.360717,-115.04541,Boreal,Central Mixedwood,Upper Athabasca,22,504,111,523,1.5,-15.2,15.5,55.360717
782-NW_ABMI Ecosystem Health 2018,782,ABMI Ecosystem Health 2018,782-NW,55.360717,-115.04541,Boreal,Central Mixedwood,Upper Athabasca,22,504,111,523,1.5,-15.2,15.5,55.360717
782-SE_ABMI Ecosystem Health 2018,782,ABMI Ecosystem Health 2018,782-SE,55.360717,-115.04541,Boreal,Central Mixedwood,Upper Athabasca,22,504,111,523,1.5,-15.2,15.5,55.360717
